file_name,speaker,usability,xds,interval_start,interval_end,pitch_min,pitch_max,pitch_mean,pitch_sd,F0_00,F0_05,F0_10,F0_15,F0_20,F0_25,F0_30,F0_35,F0_40,F0_45,F0_50,F0_55,F0_60,F0_65,F0_70,F0_75,F0_80,F0_85,F0_90,F0_95,F0_100
172_20210310,FA1,0.,0.,132.12,132.95,158.9310065941888 Hz,566.5162488396059 Hz,340.33197483911255 Hz,167.05413901100587 Hz,--undefined--,485.9524066087044,518.8332544951548,562.1237105955161,532.952631851861,457.30479271080856,278.2991129213163,202.46697878959597,183.4601578501432,173.1367848613364,172.1943766657532,169.47533039162215,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,133.195,134.265,147.40337699535021 Hz,539.3598493438079 Hz,230.0949833437294 Hz,98.52802844854448 Hz,--undefined--,--undefined--,--undefined--,--undefined--,354.8003907293371,--undefined--,--undefined--,--undefined--,--undefined--,229.11333948678535,182.51638714293065,166.17705852875446,165.19078483923406,147.40337699535021,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,134.45,134.67,193.04526321190158 Hz,325.933213830879 Hz,283.0497263729204 Hz,45.65336954641486 Hz,--undefined--,--undefined--,315.20236268304217,318.68643541286895,323.6709448510504,323.02196786296,314.53001256820306,313.2981316784577,313.569830593773,309.36943257425537,293.7869898705392,279.075683028568,259.35359300760206,235.5701914251074,213.4219829908595,197.048715490307,193.04526321190158,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,135.55,136.36,191.93675339447663 Hz,349.725707046017 Hz,299.12391369374905 Hz,56.446185381966295 Hz,--undefined--,349.4296933420188,299.29928336595873,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,137.905,139.085,259.43549336527093 Hz,535.7853105179454 Hz,368.1121900259449 Hz,31.57189683436571 Hz,--undefined--,330.13632522450547,--undefined--,355.3190627972716,--undefined--,359.983862022519,362.85326031397653,365.0633622513885,366.89457950535336,--undefined--,377.2999606399571,380.09731488744126,--undefined--,--undefined--,398.62199219531936,379.24602513937003,348.6909941639192,367.96627403869263,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,140.185,141.465,160.25198967129774 Hz,630.2695150280013 Hz,451.0263970801867 Hz,88.40018159335611 Hz,--undefined--,421.99122153912,435.31884549483044,488.7737282589875,463.64125604818094,--undefined--,462.12151135153135,500.3255250495025,160.81186605857815,486.0034508765789,435.68871273668975,326.8384279619701,--undefined--,--undefined--,533.31669697667,589.5387811958697,478.55276106940823,537.9322468375951,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,144.825,146.315,99.90647730588914 Hz,347.00296726333596 Hz,197.72841318105446 Hz,101.73299647738709 Hz,--undefined--,340.2193242260982,303.5925415604621,104.67776063068382,103.39327722730289,103.62508169829022,105.28711065637992,99.90647730588914,192.60729079239377,--undefined--,--undefined--,--undefined--,--undefined--,256.5355190410982,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,147.36,148.65,181.86544881788473 Hz,347.5927774608585 Hz,252.65984272974507 Hz,46.711325633153386 Hz,--undefined--,220.28984166726215,273.9724387363465,--undefined--,--undefined--,--undefined--,--undefined--,207.11402876503217,--undefined--,--undefined--,--undefined--,--undefined--,212.73695879397854,276.9675910476044,334.5090178079997,240.58696113560157,188.4416774049046,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,149.595,150.705,168.36704036154924 Hz,350.9815524334596 Hz,256.1686530292164 Hz,66.42786951051136 Hz,--undefined--,339.9263942224353,345.18038541754044,197.70020085936076,186.63702327998274,--undefined--,246.26596172833237,311.0275191971958,--undefined--,--undefined--,--undefined--,184.7896549713094,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,151.44,152.88,156.67863441273812 Hz,546.5136247151105 Hz,302.3245701765994 Hz,117.60474262269965 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,175.6310888101108,--undefined--,--undefined--,177.83062625164177,160.3588836636839,176.24319619249195,263.92677404617126,--undefined--,461.8682091881047,406.4056905450019,364.58341740479494,346.1691025272389,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,154.22,154.76,154.21720448001702 Hz,213.0372085948064 Hz,179.4104025149198 Hz,14.670634073166209 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,179.51409268275842,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,196.48964470449968,185.1677602890328,177.83321286714224,170.8236022809964,154.25117997744383,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,155.86,157.4,137.6406954581898 Hz,489.438663543046 Hz,176.35336694572143 Hz,54.386630732126044 Hz,--undefined--,--undefined--,181.2104777004785,144.51462206438754,138.87925591225067,156.98378059405616,187.28510356967948,190.68273061681637,184.05008985114395,--undefined--,--undefined--,157.19952885005506,177.49750131998363,--undefined--,--undefined--,--undefined--,163.11898789910333,156.46943038564154,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,158.13,159.04,198.53089747433907 Hz,201.92725108946078 Hz,200.1545431217696 Hz,1.437455223885884 Hz,--undefined--,--undefined--,--undefined--,--undefined--,198.53089747433907,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,159.785,160.555,--undefined-- Hz,--undefined-- Hz,--undefined-- Hz,--undefined-- Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,faint,C,162.09,163.57,241.77724048071371 Hz,570.4758886028385 Hz,343.9222423494214 Hz,156.0946922945104 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,569.4141399546772,242.28157792828839,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,faint,C,163.87,164.81,--undefined-- Hz,--undefined-- Hz,--undefined-- Hz,--undefined-- Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,166.23,166.9,140.4809198768783 Hz,336.2651890524275 Hz,185.12405350982354 Hz,58.089669199464765 Hz,--undefined--,--undefined--,176.83419194138662,165.51046348948697,158.29939627985945,157.75002128023507,146.14177980041018,144.60773782442362,148.03561906801997,141.4261162811463,142.4927725842612,152.48641372666347,162.56821800297277,202.6603340803734,253.79044173003922,302.47114972613787,328.061284874284,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,166.945,167.645,159.1198896964037 Hz,252.9664556831416 Hz,172.50834598296856 Hz,23.344566807815106 Hz,--undefined--,252.57136395389958,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,174.001144627795,167.79626511410822,159.96359541315704,162.6460479786895,165.18547814906222,167.1879505808837,165.04739180638833,159.74451068703297,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,172.675,174.105,165.44192594376486 Hz,421.1283226988954 Hz,246.58596663073553 Hz,67.29366603418815 Hz,--undefined--,222.1598767684205,191.7483104362521,234.85624661126585,207.5744482672855,202.73928444867434,201.46458263292496,220.77029897773554,--undefined--,252.9614629664029,219.48710985011255,--undefined--,219.48991078899815,174.2157330826839,209.68683821905665,219.78497704781282,276.1840308451802,359.2310199710676,412.1692004066733,369.8480478408188,--undefined--,
172_20210310,FA1,0.,0.,174.48,176.62,100.44978166290183 Hz,366.2747612393398 Hz,291.2297013276477 Hz,47.95265761871842 Hz,--undefined--,339.90254824352616,330.333781697696,285.4290585578799,282.55244116778704,330.04531980096584,262.84348793464716,272.464238353382,270.44151009624744,--undefined--,284.0812178632208,235.16379091090374,295.1929617854639,291.5748964145871,264.9389247813377,--undefined--,297.56055125758434,351.50506458463667,345.5469175958915,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,176.88,178.89,158.4922818920705 Hz,459.11113274243496 Hz,291.1062377512863 Hz,67.96248827357749 Hz,--undefined--,303.79697250987283,--undefined--,--undefined--,287.33018939223734,268.27617213839034,198.14430586457894,218.7112480500657,251.3140430514359,--undefined--,338.00699299118924,391.36748930975153,404.0087359086186,--undefined--,344.8015591183526,391.8152155343145,--undefined--,324.2223293033305,273.0037410244689,242.7619053394992,--undefined--,
172_20210310,FA1,0.,0.,180.055,180.695,265.85335682826866 Hz,408.80623513066774 Hz,327.1563082290682 Hz,49.45336720818264 Hz,--undefined--,266.00898815960744,272.96529737409315,277.27482892821763,276.5131012873857,281.61780988529324,288.70650550079824,301.9468585076672,313.8527463953786,331.00177454105057,355.9691579626457,375.74151477777497,385.6630461714474,392.9467188197422,391.9393982227001,384.9032133475641,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,187.335,187.665,266.76324370782453 Hz,281.41553904760656 Hz,274.76949687204774 Hz,5.814304307174439 Hz,--undefined--,--undefined--,--undefined--,269.126846551169,278.795762203595,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,281.3691213317714,268.64043750928795,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,188.79,190.21,128.62021330930233 Hz,497.54545273418057 Hz,204.4020712496071 Hz,93.89498988569451 Hz,--undefined--,--undefined--,172.2117459390252,447.29905717756367,169.0254056150974,138.44418411312688,--undefined--,--undefined--,147.7229517645187,167.3752942687378,199.04854480559501,205.94052360316024,155.51522398316854,156.38929391062763,148.62140696072254,--undefined--,--undefined--,--undefined--,--undefined--,208.00680974943862,--undefined--,
172_20210310,FA1,noisy,C,195.05,197.16,188.97962441593663 Hz,483.20693604279904 Hz,283.42693360256266 Hz,137.2544328333104 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,C,197.595,198.515,144.17427455434736 Hz,211.17816805513493 Hz,184.46046024603416 Hz,18.39434771339153 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,205.22022514572075,188.32830684180516,150.9520716022368,--undefined--,195.6346638783953,188.31658716423965,--undefined--,
172_20210310,FA1,0.,0.,205.635,206.175,236.91037697918597 Hz,591.4336379673092 Hz,500.4318084588459 Hz,112.8035574825622 Hz,--undefined--,--undefined--,560.5883233612717,564.6008632365282,570.0539646977763,580.3308052312856,575.4224232967232,581.0064331752683,567.1409288448325,530.1702508634106,518.8943326707833,510.6516048912856,482.69384801655553,423.4038915429,--undefined--,--undefined--,244.32679978482622,240.94224390229056,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,208.585,209.225,209.11447121181044 Hz,610.5767672039611 Hz,347.7901422933855 Hz,88.05370126441241 Hz,--undefined--,360.16280702476803,390.2412569920593,387.75405155164754,378.2772871844629,379.3688317316216,--undefined--,--undefined--,346.5217111314844,318.60848042856236,442.5258200681501,493.08810206142374,397.2723185087596,278.0159957226396,254.77318652458183,223.37795533242425,210.81579599830212,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,211.175,211.755,246.1945994909844 Hz,518.0498717213394 Hz,333.19258156776755 Hz,82.50009739489776 Hz,--undefined--,--undefined--,--undefined--,338.78526652525983,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,390.10087806122885,292.61662277466985,249.31000639812555,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,212.195,212.955,200.14072218599887 Hz,342.9184167229677 Hz,266.50196952551124 Hz,44.95638595407173 Hz,--undefined--,--undefined--,--undefined--,--undefined--,310.4729301570665,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,338.4153736111911,262.3313900566325,239.95149393049238,220.46214737560868,200.82728044656744,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,213.195,214.395,237.37697723161162 Hz,504.31933032317653 Hz,373.75342122293716 Hz,90.67250449541132 Hz,--undefined--,501.4699107463086,467.16404886714923,444.7710531378809,396.55122056644774,--undefined--,--undefined--,351.19219150459026,266.61897720608044,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,216.055,217.475,218.3857852896759 Hz,401.9580671377945 Hz,280.01872057399027 Hz,34.04842971056613 Hz,--undefined--,--undefined--,395.41074708035165,277.9299646191855,--undefined--,231.12564282994714,366.299107331666,275.76952585603067,277.86324909198606,--undefined--,296.56041265102164,250.40801857497203,259.6498089917535,256.03902677022944,254.2552683296684,263.91508102983363,285.7134152843172,278.564095592671,294.41950601875084,277.87948905617054,--undefined--,
172_20210310,FA1,0.,0.,218.405,219.855,166.92776500459235 Hz,557.6135351891702 Hz,249.2590501210341 Hz,43.15206748238165 Hz,--undefined--,190.85250432537103,222.94578237752322,227.25516881556726,229.81950805181413,218.71214553846252,220.41537617569332,227.8348957787456,222.67590370937612,265.91349476571645,253.89333637581203,262.47742810966446,265.0179474242851,262.130853825086,273.4168169409351,273.6635679413746,258.24625308755014,294.5341698144788,266.16641730958986,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,220.37,224.12,117.9142963804935 Hz,403.9162631768879 Hz,311.7115496567986 Hz,43.45228383083449 Hz,--undefined--,351.8662005723046,326.6554108119553,281.8819413550406,276.31544242200664,310.6735513208262,310.8685155831835,300.3188172847938,313.8060594242914,336.78117964011835,365.68988180111927,352.8013731619555,354.29825042901837,--undefined--,--undefined--,360.3664730737883,377.23715615410873,299.7119028097053,127.78335446823516,245.26467141159873,--undefined--,
172_20210310,FA1,0.,0.,224.255,224.885,151.75795514545695 Hz,436.83025132442106 Hz,237.72148860764383 Hz,83.07890257972443 Hz,--undefined--,411.74895086259886,412.9529125549569,383.6085947499481,328.4635150025319,263.5315041384034,218.20345492444164,192.61635622457175,192.76656860225702,167.47171093832426,153.07067304005784,176.12972697455362,198.57667523162527,227.01644871796108,210.89523207105736,193.8452523613393,198.73103419977988,185.61728750395363,182.1134435406257,--undefined--,--undefined--,
